,VWAP
2024-02-20 10:40:00-05:00,496.3192498849794
2024-02-20 10:41:00-05:00,496.3187437826893
2024-02-20 10:42:00-05:00,496.3183102610209
2024-02-20 10:43:00-05:00,496.31819310678225
2024-02-20 10:44:00-05:00,496.3179593493553
2024-02-20 10:45:00-05:00,496.31840385438176
2024-02-20 10:46:00-05:00,496.32003191754546
2024-02-20 10:47:00-05:00,496.3208487373892
2024-02-20 10:48:00-05:00,496.3215197016554
2024-02-20 10:49:00-05:00,496.3229742257825
2024-02-20 10:50:00-05:00,496.3252894556617
2024-02-20 10:51:00-05:00,496.32800116961374
2024-02-20 10:52:00-05:00,496.3311261049908
2024-02-20 10:53:00-05:00,496.33223102756693
2024-02-20 10:54:00-05:00,496.33436187492566
2024-02-20 10:55:00-05:00,496.33535992552794
2024-02-20 10:56:00-05:00,496.3363847997172
2024-02-20 10:57:00-05:00,496.33867255241995
2024-02-20 10:58:00-05:00,496.34146793563735
2024-02-20 10:59:00-05:00,496.34302600486564
2024-02-20 11:00:00-05:00,496.3485297914923
2024-02-20 11:01:00-05:00,496.3543495743683
2024-02-20 11:02:00-05:00,496.35744166088574
2024-02-20 11:03:00-05:00,496.3595530429227
2024-02-20 11:04:00-05:00,496.36177041969484
2024-02-20 11:05:00-05:00,496.36350245239885
2024-02-20 11:06:00-05:00,496.3652460461582
2024-02-20 11:07:00-05:00,496.3665443798859
2024-02-20 11:08:00-05:00,496.37247231778105
2024-02-20 11:09:00-05:00,496.3733765379554
2024-02-20 11:10:00-05:00,496.3746251572942
2024-02-20 11:11:00-05:00,496.37578366620284
2024-02-20 11:12:00-05:00,496.37647890505906
2024-02-20 11:13:00-05:00,496.3772819557964
2024-02-20 11:14:00-05:00,496.3780422474659
2024-02-20 11:15:00-05:00,496.38065251328004
2024-02-20 11:16:00-05:00,496.382029306625
2024-02-20 11:17:00-05:00,496.38371916650107
2024-02-20 11:18:00-05:00,496.38463023591515
2024-02-20 11:19:00-05:00,496.38543666675804
2024-02-20 11:20:00-05:00,496.38613749275333
2024-02-20 11:21:00-05:00,496.38698444260723
2024-02-20 11:22:00-05:00,496.3876934656517
2024-02-20 11:23:00-05:00,496.38840246607697
2024-02-20 11:24:00-05:00,496.38966098575554
2024-02-20 11:25:00-05:00,496.39111750211947
2024-02-20 11:26:00-05:00,496.3921048862186
2024-02-20 11:27:00-05:00,496.39251631459695
2024-02-20 11:28:00-05:00,496.3937151922456
2024-02-20 11:29:00-05:00,496.39462495456786
2024-02-20 11:30:00-05:00,496.39578752494845
2024-02-20 11:31:00-05:00,496.3960864772449
2024-02-20 11:32:00-05:00,496.40001094857143
2024-02-20 11:33:00-05:00,496.3995281330222
2024-02-20 11:34:00-05:00,496.3991918164368
2024-02-20 11:35:00-05:00,496.39874104339634
2024-02-20 11:36:00-05:00,496.3982595226928
2024-02-20 11:37:00-05:00,496.39799146455533
2024-02-20 11:38:00-05:00,496.3978552027612
2024-02-20 11:39:00-05:00,496.3977469510449
2024-02-20 11:40:00-05:00,496.3975267374675
2024-02-20 11:41:00-05:00,496.39749210576394
2024-02-20 11:42:00-05:00,496.39740568347406
2024-02-20 11:43:00-05:00,496.3972635686642
2024-02-20 11:44:00-05:00,496.39741109347466
2024-02-20 11:45:00-05:00,496.3976005133017
2024-02-20 11:46:00-05:00,496.39778407676107
2024-02-20 11:47:00-05:00,496.39782828725396
2024-02-20 11:48:00-05:00,496.3978164057654
2024-02-20 11:49:00-05:00,496.3976898662123
2024-02-20 11:50:00-05:00,496.3975739348219
2024-02-20 11:51:00-05:00,496.39760421077824
2024-02-20 11:52:00-05:00,496.3975365772682
2024-02-20 11:53:00-05:00,496.39731924080564
2024-02-20 11:54:00-05:00,496.3970589043939
2024-02-20 11:55:00-05:00,496.3960656214118
2024-02-20 11:56:00-05:00,496.3932481928369
2024-02-20 11:57:00-05:00,496.3918428589022
2024-02-20 11:58:00-05:00,496.39077683526114
2024-02-20 11:59:00-05:00,496.3886366330907
2024-02-20 12:00:00-05:00,496.3824767164531
2024-02-20 12:01:00-05:00,496.378113637875
2024-02-20 12:02:00-05:00,496.3748138217544
2024-02-20 12:03:00-05:00,496.371742461941
2024-02-20 12:04:00-05:00,496.3693111996706
2024-02-20 12:05:00-05:00,496.36594073769385
2024-02-20 12:06:00-05:00,496.36310865403317
2024-02-20 12:07:00-05:00,496.36009929050925
2024-02-20 12:08:00-05:00,496.35233785341325
2024-02-20 12:09:00-05:00,496.3483244184043
2024-02-20 12:10:00-05:00,496.3432995586799
2024-02-20 12:11:00-05:00,496.34022349388636
2024-02-20 12:12:00-05:00,496.3372601863077
2024-02-20 12:13:00-05:00,496.33537761918467
2024-02-20 12:14:00-05:00,496.3326854425522
2024-02-20 12:15:00-05:00,496.3270323359765
2024-02-20 12:16:00-05:00,496.31436240217005
2024-02-20 12:17:00-05:00,496.3111891224584
2024-02-20 12:18:00-05:00,496.30783979166347
2024-02-20 12:19:00-05:00,496.3023914242563
2024-02-20 12:20:00-05:00,496.2975014965724
2024-02-20 12:21:00-05:00,496.2922514155336
2024-02-20 12:22:00-05:00,496.2880237482755
2024-02-20 12:23:00-05:00,496.28497019799556
2024-02-20 12:24:00-05:00,496.27928899280937
2024-02-20 12:25:00-05:00,496.27419623554584
2024-02-20 12:26:00-05:00,496.2716030430181
2024-02-20 12:27:00-05:00,496.26968010947047
2024-02-20 12:28:00-05:00,496.2652089297452
2024-02-20 12:29:00-05:00,496.2631370523074
2024-02-20 12:30:00-05:00,496.2607329731037
2024-02-20 12:31:00-05:00,496.2571425423503
2024-02-20 12:32:00-05:00,496.2517238584317
2024-02-20 12:33:00-05:00,496.24869044128815
2024-02-20 12:34:00-05:00,496.2465823451706
2024-02-20 12:35:00-05:00,496.2436921430253
2024-02-20 12:36:00-05:00,496.24182024804827
2024-02-20 12:37:00-05:00,496.2385349208781
2024-02-20 12:38:00-05:00,496.2331969285714
2024-02-20 12:39:00-05:00,496.2255847415427
2024-02-20 12:40:00-05:00,496.2193069013026
2024-02-20 12:41:00-05:00,496.2146035082887
2024-02-20 12:42:00-05:00,496.211300296056
2024-02-20 12:43:00-05:00,496.2081882175079
2024-02-20 12:44:00-05:00,496.20608504405004
2024-02-20 12:45:00-05:00,496.2036551071031
2024-02-20 12:46:00-05:00,496.20216911468816
2024-02-20 12:47:00-05:00,496.20091968081135
2024-02-20 12:48:00-05:00,496.198771238934
2024-02-20 12:49:00-05:00,496.1975881275752
2024-02-20 12:50:00-05:00,496.1954350329872
2024-02-20 12:51:00-05:00,496.1928680891406
2024-02-20 12:52:00-05:00,496.1913001531098
2024-02-20 12:53:00-05:00,496.18865293422664
2024-02-20 12:54:00-05:00,496.18749997478176
2024-02-20 12:55:00-05:00,496.1859469888393
2024-02-20 12:56:00-05:00,496.18503301633575
2024-02-20 12:57:00-05:00,496.1840407537714
2024-02-20 12:58:00-05:00,496.1829634642645
2024-02-20 12:59:00-05:00,496.18203182662273
2024-02-20 13:00:00-05:00,496.18137470231545
2024-02-20 13:01:00-05:00,496.18023985553
2024-02-20 13:02:00-05:00,496.1787906161914
2024-02-20 13:03:00-05:00,496.17763507569543
2024-02-20 13:04:00-05:00,496.175868364625
2024-02-20 13:05:00-05:00,496.1739296121449
2024-02-20 13:06:00-05:00,496.1728213187047
2024-02-20 13:07:00-05:00,496.17143139519777
2024-02-20 13:08:00-05:00,496.169779739402
2024-02-20 13:09:00-05:00,496.16838073293735
2024-02-20 13:10:00-05:00,496.16751369776927
2024-02-20 13:11:00-05:00,496.16597438898066
2024-02-20 13:12:00-05:00,496.1644866037333
2024-02-20 13:13:00-05:00,496.163365574871
2024-02-20 13:14:00-05:00,496.16153276984596
2024-02-20 13:15:00-05:00,496.15861645411167
2024-02-20 13:16:00-05:00,496.1544687438471
2024-02-20 13:17:00-05:00,496.15272841557925
2024-02-20 13:18:00-05:00,496.15138340425096
2024-02-20 13:19:00-05:00,496.1500497681991
2024-02-20 13:20:00-05:00,496.1487011825308
2024-02-20 13:21:00-05:00,496.1480536484453
2024-02-20 13:22:00-05:00,496.14753454188104
2024-02-20 13:23:00-05:00,496.1469511169622
2024-02-20 13:24:00-05:00,496.14594788026216
2024-02-20 13:25:00-05:00,496.14541783720085
2024-02-20 13:26:00-05:00,496.144328585342
2024-02-20 13:27:00-05:00,496.14080098830425
2024-02-20 13:28:00-05:00,496.137553835889
2024-02-20 13:29:00-05:00,496.1360029932449
2024-02-20 13:30:00-05:00,496.13413699814834
2024-02-20 13:31:00-05:00,496.13206799034157
2024-02-20 13:32:00-05:00,496.1240184631754
2024-02-20 13:33:00-05:00,496.1205392699375
2024-02-20 13:34:00-05:00,496.1174131503399
2024-02-20 13:35:00-05:00,496.1153492343172
2024-02-20 13:36:00-05:00,496.11380032643956
2024-02-20 13:37:00-05:00,496.11162505344373
2024-02-20 13:38:00-05:00,496.10923521139233
2024-02-20 13:39:00-05:00,496.10737931132746
2024-02-20 13:40:00-05:00,496.105379598952
2024-02-20 13:41:00-05:00,496.1034362545678
2024-02-20 13:42:00-05:00,496.1022624367516
2024-02-20 13:43:00-05:00,496.1012482524497
2024-02-20 13:44:00-05:00,496.10031330699366
2024-02-20 13:45:00-05:00,496.0974835890324
2024-02-20 13:46:00-05:00,496.096227445638
2024-02-20 13:47:00-05:00,496.09563141743973
2024-02-20 13:48:00-05:00,496.09509244418695
2024-02-20 13:49:00-05:00,496.09392014571995
2024-02-20 13:50:00-05:00,496.0928480987676
2024-02-20 13:51:00-05:00,496.0921167988304
2024-02-20 13:52:00-05:00,496.09144763699794
2024-02-20 13:53:00-05:00,496.09090042595903
2024-02-20 13:54:00-05:00,496.0904435349508
2024-02-20 13:55:00-05:00,496.0898889198664
2024-02-20 13:56:00-05:00,496.08938072408046
2024-02-20 13:57:00-05:00,496.08914786772715
2024-02-20 13:58:00-05:00,496.0886007880608
2024-02-20 13:59:00-05:00,496.0883035664042
2024-02-20 14:00:00-05:00,496.0876057856473
2024-02-20 14:01:00-05:00,496.0870984789758
2024-02-20 14:02:00-05:00,496.08641957543284
2024-02-20 14:03:00-05:00,496.08557512675395
2024-02-20 14:04:00-05:00,496.0848691120662
2024-02-20 14:05:00-05:00,496.08340860547
2024-02-20 14:06:00-05:00,496.08225298663206
2024-02-20 14:07:00-05:00,496.08172082028017
2024-02-20 14:08:00-05:00,496.08130714843804
2024-02-20 14:09:00-05:00,496.0809731093053
2024-02-20 14:10:00-05:00,496.0801491757782
2024-02-20 14:11:00-05:00,496.07951063341983
2024-02-20 14:12:00-05:00,496.0791796795138
2024-02-20 14:13:00-05:00,496.0786122528993
2024-02-20 14:14:00-05:00,496.0763995461786
2024-02-20 14:15:00-05:00,496.07518659188014
2024-02-20 14:16:00-05:00,496.0723506828004
2024-02-20 14:17:00-05:00,496.0710835244171
2024-02-20 14:18:00-05:00,496.0699723434846
2024-02-20 14:19:00-05:00,496.0697856675658
2024-02-20 14:20:00-05:00,496.06928595228914
2024-02-20 14:21:00-05:00,496.06868385179837
2024-02-20 14:22:00-05:00,496.06685631761417
2024-02-20 14:23:00-05:00,496.0660658979908
2024-02-20 14:24:00-05:00,496.0650012569112
2024-02-20 14:25:00-05:00,496.064362143556
2024-02-20 14:26:00-05:00,496.0637743194823
2024-02-20 14:27:00-05:00,496.06346555512766
2024-02-20 14:28:00-05:00,496.06327646430043
2024-02-20 14:29:00-05:00,496.0632027441516
2024-02-20 14:30:00-05:00,496.06300103500746
2024-02-20 14:31:00-05:00,496.06283220308137
2024-02-20 14:32:00-05:00,496.0626654909944
2024-02-20 14:33:00-05:00,496.06214443167056
2024-02-20 14:34:00-05:00,496.06168637115405
2024-02-20 14:35:00-05:00,496.06130146643505
2024-02-20 14:36:00-05:00,496.06109565683676
2024-02-20 14:37:00-05:00,496.0607519936089
2024-02-20 14:38:00-05:00,496.0606047322071
2024-02-20 14:39:00-05:00,496.06045735570723
2024-02-20 14:40:00-05:00,496.0603934286384
2024-02-20 14:41:00-05:00,496.0607280032054
2024-02-20 14:42:00-05:00,496.061127152517
2024-02-20 14:43:00-05:00,496.0615258368868
2024-02-20 14:44:00-05:00,496.06153104406934
2024-02-20 14:45:00-05:00,496.0617065236774
2024-02-20 14:46:00-05:00,496.0620316221406
2024-02-20 14:47:00-05:00,496.0625130702058
2024-02-20 14:48:00-05:00,496.06381496751123
2024-02-20 14:49:00-05:00,496.0649093059272
2024-02-20 14:50:00-05:00,496.06657814929974
2024-02-20 14:51:00-05:00,496.06792618140173
2024-02-20 14:52:00-05:00,496.0695763392788
2024-02-20 14:53:00-05:00,496.07299876258
2024-02-20 14:54:00-05:00,496.07366204567467
2024-02-20 14:55:00-05:00,496.074734231802
2024-02-20 14:56:00-05:00,496.0753683524061
2024-02-20 14:57:00-05:00,496.0760580039981
2024-02-20 14:58:00-05:00,496.07744640342395
2024-02-20 14:59:00-05:00,496.0781914606743
2024-02-20 15:00:00-05:00,496.0798978600099
2024-02-20 15:01:00-05:00,496.0808895922122
2024-02-20 15:02:00-05:00,496.0817561764543
2024-02-20 15:03:00-05:00,496.08226065074837
2024-02-20 15:04:00-05:00,496.0843506300356
2024-02-20 15:05:00-05:00,496.0852486595042
2024-02-20 15:06:00-05:00,496.0857991667188
2024-02-20 15:07:00-05:00,496.0864014921759
2024-02-20 15:08:00-05:00,496.0878692162893
2024-02-20 15:09:00-05:00,496.0885592140843
2024-02-20 15:10:00-05:00,496.090366820915
2024-02-20 15:11:00-05:00,496.09118411590623
2024-02-20 15:12:00-05:00,496.09187201326574
2024-02-20 15:13:00-05:00,496.09257018110264
2024-02-20 15:14:00-05:00,496.09314703278653
2024-02-20 15:15:00-05:00,496.09598869595834
2024-02-20 15:16:00-05:00,496.0968090701587
2024-02-20 15:17:00-05:00,496.09757097954326
2024-02-20 15:18:00-05:00,496.09823155278775
2024-02-20 15:19:00-05:00,496.09869161274855
2024-02-20 15:20:00-05:00,496.09926059573263
2024-02-20 15:21:00-05:00,496.09995110916844
2024-02-20 15:22:00-05:00,496.1005101784316
2024-02-20 15:23:00-05:00,496.1010392501208
2024-02-20 15:24:00-05:00,496.1016633596971
2024-02-20 15:25:00-05:00,496.10259558361304
2024-02-20 15:26:00-05:00,496.106591195606
2024-02-20 15:27:00-05:00,496.10753502028365
2024-02-20 15:28:00-05:00,496.108961490823
2024-02-20 15:29:00-05:00,496.10989147397476
2024-02-20 15:30:00-05:00,496.11086502013035
2024-02-20 15:31:00-05:00,496.1114595491417
2024-02-20 15:32:00-05:00,496.11029720019354
2024-02-20 15:33:00-05:00,496.1031925271326
2024-02-20 15:34:00-05:00,496.09976003943336
2024-02-20 15:35:00-05:00,496.0954885065863
2024-02-20 15:36:00-05:00,496.09203404823245
2024-02-20 15:37:00-05:00,496.0906712535493
2024-02-20 15:38:00-05:00,496.087768009041
2024-02-20 15:39:00-05:00,496.0866826487625
2024-02-20 15:40:00-05:00,496.0853752161918
2024-02-20 15:41:00-05:00,496.08355924176504
2024-02-20 15:42:00-05:00,496.08239670049016
2024-02-20 15:43:00-05:00,496.08186319182545
2024-02-20 15:44:00-05:00,496.0810869969853
2024-02-20 15:45:00-05:00,496.08091230302034
2024-02-20 15:46:00-05:00,496.0810301031374
2024-02-20 15:47:00-05:00,496.08132785263746
2024-02-20 15:48:00-05:00,496.08097163477623
2024-02-20 15:49:00-05:00,496.08037232704305
2024-02-20 15:50:00-05:00,496.0799927493875
2024-02-20 15:51:00-05:00,496.0790892285935
2024-02-20 15:52:00-05:00,496.0783047561226
2024-02-20 15:53:00-05:00,496.0775672545979
2024-02-20 15:54:00-05:00,496.07766343684216
2024-02-20 15:55:00-05:00,496.0751054508937
2024-02-20 15:56:00-05:00,496.07458036008114
2024-02-20 15:57:00-05:00,496.0744723284192
2024-02-20 15:58:00-05:00,496.07813934740216
2024-02-20 15:59:00-05:00,496.12039054542225
2024-02-21 09:30:00-05:00,495.55999755859375
2024-02-21 09:31:00-05:00,495.51673864039816
2024-02-21 09:32:00-05:00,495.48398868720557
2024-02-21 09:33:00-05:00,495.44556991360605
2024-02-21 09:34:00-05:00,495.42717394049447
2024-02-21 09:35:00-05:00,495.41372819970246
2024-02-21 09:36:00-05:00,495.4081763190286
2024-02-21 09:37:00-05:00,495.417058941019
2024-02-21 09:38:00-05:00,495.4236911866469
2024-02-21 09:39:00-05:00,495.42901108304056
2024-02-21 09:40:00-05:00,495.4297414025417
2024-02-21 09:41:00-05:00,495.428970611201
2024-02-21 09:42:00-05:00,495.4244856591128
2024-02-21 09:43:00-05:00,495.4137004263024
2024-02-21 09:44:00-05:00,495.408988494846
2024-02-21 09:45:00-05:00,495.4056067317815
2024-02-21 09:46:00-05:00,495.3996943096028
2024-02-21 09:47:00-05:00,495.37729852045527
2024-02-21 09:48:00-05:00,495.3676988559409
2024-02-21 09:49:00-05:00,495.36255806115145
2024-02-21 09:50:00-05:00,495.35745170483005
2024-02-21 09:51:00-05:00,495.35494346236857
2024-02-21 09:52:00-05:00,495.35205928749065
2024-02-21 09:53:00-05:00,495.35051002983647
2024-02-21 09:54:00-05:00,495.3485503514001
2024-02-21 09:55:00-05:00,495.3444711729452
2024-02-21 09:56:00-05:00,495.3443947528329
2024-02-21 09:57:00-05:00,495.34412687723915
2024-02-21 09:58:00-05:00,495.3431500525952
2024-02-21 09:59:00-05:00,495.3423966137035
2024-02-21 10:00:00-05:00,495.34209786171186
2024-02-21 10:01:00-05:00,495.33998592041183
2024-02-21 10:02:00-05:00,495.3451735983287
2024-02-21 10:03:00-05:00,495.35404764071365
2024-02-21 10:04:00-05:00,495.373691832333
2024-02-21 10:05:00-05:00,495.38183775788264
2024-02-21 10:06:00-05:00,495.3885451340665
2024-02-21 10:07:00-05:00,495.3970645665696
2024-02-21 10:08:00-05:00,495.4063883233131
2024-02-21 10:09:00-05:00,495.41233030436035
2024-02-21 10:10:00-05:00,495.4169878752942
2024-02-21 10:11:00-05:00,495.42100839089625
2024-02-21 10:12:00-05:00,495.42482730119747
2024-02-21 10:13:00-05:00,495.4278225629736
2024-02-21 10:14:00-05:00,495.4310783595042
2024-02-21 10:15:00-05:00,495.4367542990128
2024-02-21 10:16:00-05:00,495.4424559484517
2024-02-21 10:17:00-05:00,495.4486881537
2024-02-21 10:18:00-05:00,495.45261167581975
2024-02-21 10:19:00-05:00,495.4561543991982
2024-02-21 10:20:00-05:00,495.4578517323241
2024-02-21 10:21:00-05:00,495.46136994721496
2024-02-21 10:22:00-05:00,495.46533157704715
2024-02-21 10:23:00-05:00,495.46897558812964
2024-02-21 10:24:00-05:00,495.47275322372855
2024-02-21 10:25:00-05:00,495.47531376223304
2024-02-21 10:26:00-05:00,495.47503505772397
2024-02-21 10:27:00-05:00,495.47659811648975
2024-02-21 10:28:00-05:00,495.4766225818115
2024-02-21 10:29:00-05:00,495.4758645584218
2024-02-21 10:30:00-05:00,495.46990348894354
2024-02-21 10:31:00-05:00,495.4661074326487
2024-02-21 10:32:00-05:00,495.460531361896
2024-02-21 10:33:00-05:00,495.4578832152852
2024-02-21 10:34:00-05:00,495.45597747091875
2024-02-21 10:35:00-05:00,495.4536542790361
2024-02-21 10:36:00-05:00,495.45205167230824
2024-02-21 10:37:00-05:00,495.4508404607391
2024-02-21 10:38:00-05:00,495.4493050240088
2024-02-21 10:39:00-05:00,495.4489171860655
2024-02-21 10:40:00-05:00,495.4490572759708
2024-02-21 10:41:00-05:00,495.4488420586466
2024-02-21 10:42:00-05:00,495.4479792688342
2024-02-21 10:43:00-05:00,495.44649781057495
2024-02-21 10:44:00-05:00,495.4437007396053
2024-02-21 10:45:00-05:00,495.44194724484134
2024-02-21 10:46:00-05:00,495.4323630533929
2024-02-21 10:47:00-05:00,495.43136264260824
2024-02-21 10:48:00-05:00,495.43102895742703
2024-02-21 10:49:00-05:00,495.4314727331561
2024-02-21 10:50:00-05:00,495.4313971072139
2024-02-21 10:51:00-05:00,495.43067546454904
2024-02-21 10:52:00-05:00,495.43051531211665
2024-02-21 10:53:00-05:00,495.43033342526627
2024-02-21 10:54:00-05:00,495.43016683904517
2024-02-21 10:55:00-05:00,495.43047703201336
2024-02-21 10:56:00-05:00,495.430164547023
2024-02-21 10:57:00-05:00,495.4299575918517
2024-02-21 10:58:00-05:00,495.429889778808
2024-02-21 10:59:00-05:00,495.4278666956783
2024-02-21 11:00:00-05:00,495.4275494806319
2024-02-21 11:01:00-05:00,495.42852355142287
2024-02-21 11:02:00-05:00,495.4281264872074
2024-02-21 11:03:00-05:00,495.4282896298764
2024-02-21 11:04:00-05:00,495.4280918808694
2024-02-21 11:05:00-05:00,495.4276481975524
2024-02-21 11:06:00-05:00,495.42838326827155
2024-02-21 11:07:00-05:00,495.4306750729425
2024-02-21 11:08:00-05:00,495.4326532247252
2024-02-21 11:09:00-05:00,495.435678007974
2024-02-21 11:10:00-05:00,495.43843461987404
2024-02-21 11:11:00-05:00,495.4418297857705
2024-02-21 11:12:00-05:00,495.4477926873362
2024-02-21 11:13:00-05:00,495.4516346467129
2024-02-21 11:14:00-05:00,495.45873284342247
2024-02-21 11:15:00-05:00,495.4672441797711
2024-02-21 11:16:00-05:00,495.47160741758563
2024-02-21 11:17:00-05:00,495.47504616796476
2024-02-21 11:18:00-05:00,495.4774821155722
2024-02-21 11:19:00-05:00,495.48008809502426
2024-02-21 11:20:00-05:00,495.49075646026995
2024-02-21 11:21:00-05:00,495.49327402731217
2024-02-21 11:22:00-05:00,495.49563804198255
2024-02-21 11:23:00-05:00,495.49732180398735
2024-02-21 11:24:00-05:00,495.50030260045736
2024-02-21 11:25:00-05:00,495.5025957626923
2024-02-21 11:26:00-05:00,495.5048358938301
2024-02-21 11:27:00-05:00,495.50674456281115
2024-02-21 11:28:00-05:00,495.5075526703248
2024-02-21 11:29:00-05:00,495.5086013656514
2024-02-21 11:30:00-05:00,495.510326242249
2024-02-21 11:31:00-05:00,495.51120496486817
2024-02-21 11:32:00-05:00,495.5124129359943
2024-02-21 11:33:00-05:00,495.51299599673695
2024-02-21 11:34:00-05:00,495.5137535535869
2024-02-21 11:35:00-05:00,495.5147889015249
2024-02-21 11:36:00-05:00,495.51514743562126
2024-02-21 11:37:00-05:00,495.51785459451986
2024-02-21 11:38:00-05:00,495.5182990196396
2024-02-21 11:39:00-05:00,495.518733515129
2024-02-21 11:40:00-05:00,495.51915081214463
2024-02-21 11:41:00-05:00,495.51971115974453
2024-02-21 11:42:00-05:00,495.521253734459
2024-02-21 11:43:00-05:00,495.52212037020513
2024-02-21 11:44:00-05:00,495.52307043991084
2024-02-21 11:45:00-05:00,495.5242457152182
2024-02-21 11:46:00-05:00,495.5246171022106
2024-02-21 11:47:00-05:00,495.525090288864
2024-02-21 11:48:00-05:00,495.5258565217067
2024-02-21 11:49:00-05:00,495.52650614634774
2024-02-21 11:50:00-05:00,495.5280543110226
2024-02-21 11:51:00-05:00,495.5296525519986
2024-02-21 11:52:00-05:00,495.53081330534974
2024-02-21 11:53:00-05:00,495.53210067293753
2024-02-21 11:54:00-05:00,495.53360405780273
2024-02-21 11:55:00-05:00,495.5357797728272
2024-02-21 11:56:00-05:00,495.53766883064014
2024-02-21 11:57:00-05:00,495.53904283094926
2024-02-21 11:58:00-05:00,495.54007394820917
2024-02-21 11:59:00-05:00,495.5414974673655
2024-02-21 12:00:00-05:00,495.5424100856533
2024-02-21 12:01:00-05:00,495.54321722939045
2024-02-21 12:02:00-05:00,495.5439470002341
2024-02-21 12:03:00-05:00,495.5443480087569
2024-02-21 12:04:00-05:00,495.5446188399209
2024-02-21 12:05:00-05:00,495.54198890365774
2024-02-21 12:06:00-05:00,495.5381714410377
2024-02-21 12:07:00-05:00,495.53621043141004
2024-02-21 12:08:00-05:00,495.53434624505866
2024-02-21 12:09:00-05:00,495.53339622316213
2024-02-21 12:10:00-05:00,495.52005112992344
2024-02-21 12:11:00-05:00,495.515129970198
2024-02-21 12:12:00-05:00,495.5117571429658
2024-02-21 12:13:00-05:00,495.507328079656
2024-02-21 12:14:00-05:00,495.5050385131659
2024-02-21 12:15:00-05:00,495.50228713274424
2024-02-21 12:16:00-05:00,495.49856479460135
2024-02-21 12:17:00-05:00,495.4972797138563
2024-02-21 12:18:00-05:00,495.495790886583
2024-02-21 12:19:00-05:00,495.49388800435537
2024-02-21 12:20:00-05:00,495.4929416525396
2024-02-21 12:21:00-05:00,495.49224506345047
2024-02-21 12:22:00-05:00,495.49178645339305
2024-02-21 12:23:00-05:00,495.49056303884885
2024-02-21 12:24:00-05:00,495.48878675090947
2024-02-21 12:25:00-05:00,495.4875259471758
2024-02-21 12:26:00-05:00,495.4863283991982
2024-02-21 12:27:00-05:00,495.48545004529507
2024-02-21 12:28:00-05:00,495.484368422922
2024-02-21 12:29:00-05:00,495.4833385662473
2024-02-21 12:30:00-05:00,495.4823450093487
2024-02-21 12:31:00-05:00,495.48149648509605
2024-02-21 12:32:00-05:00,495.48008751506626
2024-02-21 12:33:00-05:00,495.4783558990915
2024-02-21 12:34:00-05:00,495.4764800277173
2024-02-21 12:35:00-05:00,495.4754277543524
2024-02-21 12:36:00-05:00,495.4741230154473
2024-02-21 12:37:00-05:00,495.47315335104395
2024-02-21 12:38:00-05:00,495.4720414012879
2024-02-21 12:39:00-05:00,495.47093016397207
2024-02-21 12:40:00-05:00,495.4702063942023
2024-02-21 12:41:00-05:00,495.4695994744845
2024-02-21 12:42:00-05:00,495.46845408850254
2024-02-21 12:43:00-05:00,495.4634160866539
2024-02-21 12:44:00-05:00,495.45775790201867
2024-02-21 12:45:00-05:00,495.4549238724736
2024-02-21 12:46:00-05:00,495.45314985418
2024-02-21 12:47:00-05:00,495.452209206255
2024-02-21 12:48:00-05:00,495.4515755715932
2024-02-21 12:49:00-05:00,495.45083816296454
2024-02-21 12:50:00-05:00,495.4503055845305
2024-02-21 12:51:00-05:00,495.45002523144996
2024-02-21 12:52:00-05:00,495.4498129426126
2024-02-21 12:53:00-05:00,495.44976349843813
2024-02-21 12:54:00-05:00,495.44986973402484
2024-02-21 12:55:00-05:00,495.4497711273439
2024-02-21 12:56:00-05:00,495.449794176139
2024-02-21 12:57:00-05:00,495.4499198503015
2024-02-21 12:58:00-05:00,495.45000479279787
2024-02-21 12:59:00-05:00,495.4503973751854
2024-02-21 13:00:00-05:00,495.4506155931575
2024-02-21 13:01:00-05:00,495.44275107254373
2024-02-21 13:02:00-05:00,495.42619178406693
2024-02-21 13:03:00-05:00,495.42091395177744
2024-02-21 13:04:00-05:00,495.41897223935774
2024-02-21 13:05:00-05:00,495.4162697603395
2024-02-21 13:06:00-05:00,495.4150374088696
2024-02-21 13:07:00-05:00,495.4131173100503
2024-02-21 13:08:00-05:00,495.41123226253626
2024-02-21 13:09:00-05:00,495.4099083436076
2024-02-21 13:10:00-05:00,495.40947596653626
2024-02-21 13:11:00-05:00,495.40929502498
2024-02-21 13:12:00-05:00,495.40943948709423
2024-02-21 13:13:00-05:00,495.4096801799589
2024-02-21 13:14:00-05:00,495.4096814001756
2024-02-21 13:15:00-05:00,495.40986835578315
2024-02-21 13:16:00-05:00,495.4112418909286
2024-02-21 13:17:00-05:00,495.41192025669557
2024-02-21 13:18:00-05:00,495.4128126347298
2024-02-21 13:19:00-05:00,495.4133064598812
2024-02-21 13:20:00-05:00,495.4135565499704
2024-02-21 13:21:00-05:00,495.4135770500403
2024-02-21 13:22:00-05:00,495.4137551003713
2024-02-21 13:23:00-05:00,495.4140455376407
2024-02-21 13:24:00-05:00,495.41429066969886
2024-02-21 13:25:00-05:00,495.4142505402477
2024-02-21 13:26:00-05:00,495.41433213215913
2024-02-21 13:27:00-05:00,495.41374997595636
2024-02-21 13:28:00-05:00,495.4135206346031
2024-02-21 13:29:00-05:00,495.4133097738012
2024-02-21 13:30:00-05:00,495.41320247190896
